id,question,answer,answers.a,answers.b,answers.c,answers.d,answers.e
df8a32a2fd3109734cea835cfe71c0b7fd892e5a2c8a50d31c8d65ffb8b7fd62,Les hypoparathyroïdies,Les hypoparathyroïdies la cause la plus fréquente est une ablation de la thyroïde. Les hypoparathyroïdies il y a un allongement de l’espace QT. Les hypoparathyroïdies les patients atteints présentent des troubles neurologiques.,la cause la plus fréquente est une ablation de la thyroïde,,il y a un allongement de l’espace QT,les patients atteints présentent des troubles neurologiques,
e42af5baa8149c5196b4f5ad3c9c0cf0dcee1600c6051ab7b5d1176eb3158caf,L’ostéomalacie,L’ostéomalacie il y a un défaut de minéralisation de la trame protéique de l’os. L’ostéomalacie est due à un déficit en vitamine D. L’ostéomalacie on retrouve une augmentation de la PTH.,,il y a un défaut de minéralisation de la trame protéique de l’os,est due à un déficit en vitamine D,on retrouve une augmentation de la PTH,
34e434ee38a8ccae190f840bebd86e7d79565b260ccb76ad59f6e784ba762568,L’ostéoporose,"L’ostéoporose après 70 ans, 70 % des femmes sont atteintes. L’ostéoporose les fractures sont la principale manifestation clinique. L’ostéoporose parmi les facteurs de risques, on retrouve les carences oestrogéniques précoces. L’ostéoporose les personnes à peau blanche sont plus touchées que les personnes à peau noire.","après 70 ans, 70 % des femmes sont atteintes",les fractures sont la principale manifestation clinique,"parmi les facteurs de risques, on retrouve les carences oestrogéniques précoces",les personnes à peau blanche sont plus touchées que les personnes à peau noire,
72905fb7adf210c1d999f96a8664e70631ac5106f3ec15c2baa2ede690afdce9,La maladie de paget,La maladie de paget est due a un remodelage osseux désordonné. La maladie de paget touche plutôt l’homme. La maladie de paget l’étiologie est mal connue. La maladie de paget les PAL sont très augmentées.,est due a un remodelage osseux désordonné,touche plutôt l’homme,l’étiologie est mal connue,les PAL sont très augmentées,
3b85f03f3d412cbfde10a9aeaf298d2c555fdcb56e98c6b4fd65b73659b7d679,L’amphotéricine B,L’amphotéricine B a un spectre large. L’amphotéricine B il existe des formulations lipidiques. L’amphotéricine B agit par fixation aux stérols membranaires.,a un spectre large,il existe des formulations lipidiques,,agit par fixation aux stérols membranaires,
43dc48c42f19a77a5a67e8ba2cc9018ba70c25d10b5b61d75301a7b5689ed624,Le voriconazole,Le voriconazole possède un spectre large. Le voriconazole possède des effets secondaires oculaires. Le voriconazole a une marge thérapeutique étroite.,possède un spectre large,possède des effets secondaires oculaires,a une marge thérapeutique étroite,,
3fe33223a27d142c275b0d38c175f9e273bf1149a151684e8c37db63035b46a2,L’acide valproique,L’acide valproique possède une marge thérapeutique étroite. L’acide valproique peut être dosé dans le sang. L’acide valproique a un spectre anticonvulsivant large.,,possède une marge thérapeutique étroite,peut être dosé dans le sang,a un spectre anticonvulsivant large,
d1fffe7414369c15c12ef22ab8070491f4bdb2d86be7415ad65a6173e224ddc0,Les benzodiazépines,Les benzodiazépines ont toutes des propriétés anticonvulsivantes. Les benzodiazépines ont un effet immédiat.,ont toutes des propriétés anticonvulsivantes,ont un effet immédiat,,,
38e03e0658a21d28f4cad17e0a0dd9c403741babe4bf6e58ce67b1046b0ea030,L’oedème aigu du poumon,L’oedème aigu du poumon est révélateur de l’insuffisance cardiaque gauche. L’oedème aigu du poumon la tachycardie est toujours présente. L’oedème aigu du poumon montre une dyspnée paroxystique nocturne. L’oedème aigu du poumon son traitement de référence est le furosémide.,est révélateur de l’insuffisance cardiaque gauche,la tachycardie est toujours présente,montre une dyspnée paroxystique nocturne,son traitement de référence est le furosémide,
10756e218f5dd910c1d4ff45ba54a74ba7602562f8c65e6d3012ac4af1b5df7d,Le diabète de type 2,Le diabète de type 2 est suivi par la mesure de l’HbA1C.,,,est suivi par la mesure de l’HbA1C,,
d591c4a781a2a55c9f0140748045b98a6ab256dea57f568492151a841c63ef68,L’angor,"L’angor est la manifestation la plus fréquente de l’insuffisance coronarienne. L’angor la surcharge pondérale est un facteur de risque. L’angor parmi les traitements possibles, on trouve des vasodilatateurs coronariens. L’angor les dérivés nitres s’administrent par voie sublinguale dans cette indication.",est la manifestation la plus fréquente de l’insuffisance coronarienne,la surcharge pondérale est un facteur de risque,"parmi les traitements possibles, on trouve des vasodilatateurs coronariens",les dérivés nitres s’administrent par voie sublinguale dans cette indication,
27433edce7d21b873e2506c7d0314368a316756927261841c330421be8c0866e,L’angor,L’angor en traitement de fond on retrouve les béta-bloquants. L’angor en cas d’échec du traitement on peut associer les béta-bloquants avec des derivés nitrés. L’angor la pose de stent fait partie de son traitement.,,en traitement de fond on retrouve les béta-bloquants,en cas d’échec du traitement on peut associer les béta-bloquants avec des derivés nitrés,la pose de stent fait partie de son traitement,
a3e7596c19193b9e8f20f9d6c70ecfc06605dcfe1adcf698d0a266ba8fdfb9b2,"Parmi les complications possibles d’une angine post streptoccocique, quelle est celle qui est exacte ?",,,,Rhumatisme articulaires aigues,,
db32eb99951c428f3d6798cd489c7e0792b437433a7aded1d27ff9e666dc0f8f,"Parmi les réponses suivantes concernant les orientations étiologiques d’une infection à pneumocoque, quelle est celle qui est exacte ?",,,,Présence d’un alcoolisme chronique,,
42485021dfd6f07567e49cc6a05aac6b41363bb45c850b072adf724ad286627d,"Parmi les réponses suivantes concernant les étiologies des hypocalcémies, quelle est celle qui est inexacte ?",,,,,Elle peut résulter d’un excès de vitamine D3,
6a3abaceae5027cc870aaab22c2079224c26ec4b4f354aafa17e669181689b5a,Parmi les médicaments suivant quel est celui qui est connu pour être torsadogène ?,,L’amiodarone,,,,
fdb6abe7116f25d163f24c2d0e580fb48c0b1b5f65e2903131e282890797458f,"Parmi les médicaments suivants, quels est celui qui est inducteur enzymatique ?",,,,,La rifabutine,
38c93715bfb62ca555fe95794fb2e8b0bcd727a4598aca25c88eef12b641bfcc,"Parmi les réponses suivantes concernant les médicaments dérivés du sang, quelle est celle qui est inexacte ?",,,,,Il existe une seule concentration d’albumine,
c5b6283f4635f3bfe0fbb35f54c557305fa42c5d0ee3a737d139b179eb02fe83,"Parmi les propositions suivantes, lesquelles s’appliquent à Neisseria gonnorrhoeae ?",,,,Sa culture est difficile et nécessite une atmosphère enrichie en CO2,C’est un diplocoque à Gram négatif,Sa transmission se fait par rapports sexuels
f73078d65b507f570aaf6f1fd6af5d477053253c81cabf762b20193f343bfd63,"Au cours d’une LLC habituelle, l’hyperlymphocytose sanguine est constituée majoritairement :","Au cours d’une LLC habituelle, l’hyperlymphocytose sanguine est constituée majoritairement de lymphocytes morphologiquement normaux.",De lymphocytes morphologiquement normaux,,,,
ebeae24e80285f230d011bcd279211c7b331809f070752eb341bbb97c13db5ee,"Parmi les propositions suivantes, une seule est exacte. Laquelle ? Un complexe zinc- EDTA est dosé par spectrophotométrie d’absorption atomique. Sous quelle forme ?",,Atome de zinc,,,,
b01b09801968d79f47f6de6e9b7b7ef789494385963eb82773f4dc44e35660f6,"Lors de la détermination du pH d’une solution à l’aide d’une électrode verre, le potentiel mesuré correspond à :","Lors de la détermination du pH d’une solution à l’aide d’une électrode verre, le potentiel mesuré correspond à la mesure du potentiel de membrane. Lors de la détermination du pH d’une solution à l’aide d’une électrode verre, le potentiel mesuré correspond à la différence de potentiel entre 2 électrodes.",,La mesure du potentiel de membrane,La différence de potentiel entre 2 électrodes,,
ec167e67601dfcacfa833850bf5502c601a1a9751472f941289efdd1f0daa9e7,À propos de l’ ACTH,"À propos de l’ ACTH elle stimule le cortex surrénalien permettant la synthèse de stéroïdes. À propos de l’ ACTH elle à 13 acides aminés commun avec la MSH d’où une action croisée (stimulation des mélanocytes). À propos de l’ ACTH elle à une action lipotrope. À propos de l’ ACTH c’est une hormone corticotrope, dont la sécrétion est régulée positivement par la sécrétion de CRF hypothalamique.",,Elle stimule le cortex surrénalien permettant la synthèse de stéroïdes,Elle à 13 acides aminés commun avec la MSH d’où une action croisée (stimulation des mélanocytes),Elle à une action lipotrope,"C’est une hormone corticotrope, dont la sécrétion est régulée positivement par la sécrétion de CRF hypothalamique"
1a5074c7bbb620fa93cc88459f68b649b710dd6818e253f3e2b7fe68f5713012,"Parmi les réponses suivantes concernant le vaccin anti-grippal, quelles sont celles qui sont exactes ?",,Il est constitué de 2 sous-types A et 1 sous-type B,"Il est contre indiqué, entre autres, chez les patients souffrant d’une allergie vraie aux protéines de l’oeuf",Il assure une protection de l’ordre de 70-80 %,,
7af6053bbc5b2a5d5b57e11bc9eb1d98628df22673d3800447b04d2d980e6d24,"Parmi les virus suivants, lesquels peuvent être responsables d’une méningo-encéphalite ?",,Le virus de la grippe,l’HSV type I,L’HIV,,
9c293b507a837bdac3702112a14a6a798c97a494f2b9ab965a578559c409f21d,"Parmi les réponses suivantes concernant Neisseria meningitidis, quelles sont celles qui sont exactes ?",,C’est un diplocoque gram négatif,Il peut exister à l’etat de portage sain,,Il est sensible aux variations de température,
79402723b9a447c89a4183b7cf126a6bcc3efe639274ca87ee902bc8cb073361,"Parmi les réponses suivantes, quels sont les signes d’orientation en faveur d’une infection par pneumocoque ?",,Un age supérieur à 65 ans,Enfance,Ethylisme,Immunodéficience,
e5b3c53c2c81460aa85bb75bae868bd0c7c86026cf3889aaf329e560a9c58668,"Concernant Legionella pneumophila, quelles sont les réponses justes ?",,,,Le traitement d’une légionellose non grave fait appel aux macrolides en monothérapie.,,Le tabagisme et le sexe masculin sont des facteurs de risque de légionellose.
207b8544ff20bec3bbd28e40e88b90953b38c393defa38cd98679cd91a6ef5fd,"Concernant le virus de la grippe, quelles sont les réponses justes ?",,,Il possède une capside hélicoïdale.,,,Le virus se cultive sur cellule MDCK (rein de chien).
0ee9b0792daf80d663bcd93dca54af34c8b4d9327e16795d20a4e61120b52f52,"Parmi les molécules suivantes, lesquelles sont des céphalosporines de 3ème génération ?",,Céfotiam hexétil,,,Ceftriaxone,
c425e08937dfd6e213ae3003708c3db826b17ae24537abed015f359621431b5f,"Concernant Streptococcus pneumoniae, quelles sont les réponses fausses ?",,,,Il est résistant à l’optochine,La résistance aux bêta-lactamines est due à la production d’une bêta-lactamase.,La moxifloxacine et la péfloxacine sont des fluoroquinolones antipneumococciques
c23c59856d40b9ed15f376c93572b11e90aedc297c3fe509d1a0621589e3d3f3,Dans quelle intoxication aigue peut-on observer des convulsions ?,,,Antidépresseurs tricycliques,LSD,,Amphétamines
32b8eae42d716bb834cc25a74d30e07feba197f218ab293d0499917022550e7b,"Concernant les nouveaux anticoagulants oraux (NACO), quelle est la réponse fausse :","Concernant les nouveaux anticoagulants oraux (NACO), quelle est la réponse fausse ils nécessitent un suivi biologique mensuel.",,,,,Ils nécessitent un suivi biologique mensuel
89219d534622b895b69981d29913f87541a5adfcfa4748bc52d38f51af0333e2,Quel est le nerf crânien le plus souvent impliqué dans la transmission des informations nociceptives provenant de la tête ??,,,,Nerf V,,
0a84fb769bec031231062657266eac7c36e71b14a0aafb6e718d4c72795e5d22,"Parmi les propositions suivantes concernant la prévalence en épidémiologie, laquelle est fausse ? La prévalence :",,,,,Mesure le risque de contracter une maladie,
43425f5e08ac78de51254d47dbeb96aa24a219209ec2627567b7198bc2278127,"Parmi les propositions suivantes concernant le cholestérol, laquelle (lesquelles) est exacte ?",,Il a une structure cyclopentanoperhydrophénantrénique,Il présente une fonction alcool,,C'est un précurseur des acides biliaires,Il entre dans la constitution des membranes cellulaires
38dbc22391093b5a3b9faba24a6f5a7a6e58a2bd066eb765531c3fb7bd2e0a67,"Parmi les propositions suivantes concernant le paludisme, indiquer celle se rapportant à Plasmodium falciparum :",,,La phase d'incubation est de 7 jours minimum,,Les jeunes enfants sont particulièrement exposés aux accès graves,
2d55d150c6c8b42b2898546e4d0a5e3cfbe44de3ae4a38d0a812dfa24f5ca10b,Quelles sont les propositions exactes concernant les toxi-infections alimentaires collectives dues aux salmonelles ??,,,,,Elles peuvent provoquer une diarrhée fébrile,Les troubles débutent 12 à 24 heures après ingestion de l'aliment suspect
b1daeca42583db5d16d8dcf4e35e18c0129008acdb12ed459db3e5d7385ffebc,"Parmi les antibiotiques suivants, quel est celui(ceux) qui est autorisé pendant la grossesse ?",,,,,Benzylpénicilline,Erythromycine
f7fe563c11e1ff3907e75d197d027eeaee7ae1663d580b0ada14decf12b6eea9,"Parmi les propositions suivantes, quelles sont celles qui sont utiles au diagnostic ou au suivi du lupus systémique ?",,Le dosage du complément sérique,La recherche des anticorps anti ADN,,,
cc7bc724a04c1733c82d1593ac961c146043abf9628ef80f5279041ddf340b96,La pharmacovigilance,La pharmacovigilance a pour but de détecter les effets indésirables des médicaments. La pharmacovigilance l’imputabilité des médicaments se base sur des critères chronologiques. La pharmacovigilance l’imputabilité des médicaments se base sur des critères sémiologiques.,a pour but de détecter les effets indésirables des médicaments,l’imputabilité des médicaments se base sur des critères chronologiques,l’imputabilité des médicaments se base sur des critères sémiologiques,,
8bf1785f6ef9832e75b5f26f3a687e3e17ad17ddefabbf51176477472599a357,La pharmacovigilance,La pharmacovigilance l’Afssaps rassemble ces différents CRPV. La pharmacovigilance l’Agence européenne du médicament est l’EMEA.,,l’Afssaps rassemble ces différents CRPV,l’Agence européenne du médicament est l’EMEA,,
45591046d11f3a7b341fd2430d89f2d0ad92cc1f91dec56dcf208ade81da87f1,"Parmi les réponses suivantes concernant les psychotropes, quelle est celle qui est inexacte ?",,,,La DEPAKINE est utilisée dans le traitement de l’humeur,,
b39cf4b36521170700254b9ae75189064c3e73ab3912736456c70402bee297e7,"Parmi les réponses suivantes concernant les neuroleptiques atypiques, quelle est celle qui est inexacte ?",,,Ils possèdent plus d’effets extrapyramidaux,,,
3698ec63e743b140de57517db30b7001c9e11669dd34fd7eab4bd06f729f54a4,"Indiquer parmi les hormones suivantes, celle qui est sécrétée par les cellules A des ilots de Langerhans ?",,,,,Glucagon,
f16b156db5b360f6edc61fc57c2454e9bb7bc3c712643d0a90802bf02612c33b,La norme s’appliquant aux laboratoires de biologie médicale est la :,La norme s’appliquant aux laboratoires de biologie médicale est la nF EN ISO 15189.,,,,NF EN ISO 15189,
a57a7c80a43e5f93c08c81b80e70ec5e2e979b21d1000e249e3e07f46e532e0f,Les anti-inflammatoires stéroïdiens :,Les anti-inflammatoires stéroïdiens augmentent la lipolyse des triglycérides. Les anti-inflammatoires stéroïdiens inhibent la production de cytokines. Les anti-inflammatoires stéroïdiens agissent sur des récepteurs stéroïdes intracellulaires. Les anti-inflammatoires stéroïdiens peuvent entraîner des insomnies.,Augmentent la lipolyse des triglycérides,,Inhibent la production de cytokines,Agissent sur des récepteurs stéroïdes intracellulaires,Peuvent entraîner des insomnies
a6360b36a0f7ca60c8de75647a9f5e78f39aa63483d9840b7d0b0f4ea4d994a4,"Parmi les effets secondaires suivants, lesquels peut-on imputer au morphiniques ?",,Constipation,Sédation,,,Vomissement
6a814df5edb98fd7a4aebf515956052acbf6044e2cd78d096a09deaf6a2c75e9,"Parmi les protéines suivantes, lesquelles sont synthétisées par le foie ?",,Albumine,Facteur II de la coagulation,CRP,Proérythropoiétine,Angiotensinogène
8f68edf0b373e6528c6c62907935308e305f50da8f31b31ed6b7a9be75ed10b4,"Parmi les réponses suivantes concernant le traitement d’une infection à P.aeruginosa, quelles sont les réponses exactes :",,,céfépime+gentamicine,Imipénème+gentamicine,FQ+ tobramycine,
8affdfb7c5fb9f4ce3150384a1c9324ddb380e3082fa165e20d73225248a02ae,"Parmi les réponses suivantes concernant l’Amphotéricine B, quelles sont les réponses exactes",,Elle agit sur la paroi,Elle possède un spectre large,Elle est très néphrotoxique,C’est un médicament cher,
f5ce0074879ec6cfb09aa0d8419e3cca1cc301db9485568f0c8387115618f95e,"Parmi les réponses suivantes concernant le Fluconazole, quelles sont les réponses exactes ?",,Il est hydrosoluble,Il agit sur la membrane cellulaire fongique,,Il a une demi vie d’environ 30h,
a4c66d5a2d215ffde7d9cf98fe2cbe42b2aa6b716879910907b023132c0945af,"Parmi les réponses suivantes concernant le CANCIDAS, quelles sont les réponses exactes ?",,C’est un dérivé semi synthétique,Il agit sur la paroi cellulaire fungique,,Il nécessite une adaptation posologique chez l’insuffisant hépatique,
d6cbd7bccf1ac9a1995463df2f0e1c4b4e8a05d8a5894920d38b90741b484617,"Parmi les réponses suivantes concernant l’hyperparathyroïdie primaire, quelles sont les réponses exactes :",,Elle est due à une sécrétion augmentée de PTH,Dans la majorité des cas on a un adénome des glandes parathyroïdes,Elle entraîne une ostéolyse,Elle entraîne une lithiase rénale,
aa27ac3f3c5551b8f2c10065b41e1c1ed5a7e0d82a0fc39da0619a655f639aed,"Certaines substances induisent des intoxications pouvant s’accompagner d’acidose métabolique, lesquelles ?",,,Salicylés,Ethylène glycol,Intoxication éthylique aiguë,
9f84a01a6ca29ddb29729c4ed068e92758c22541fe05b1e24daf26d0d082c1bc,Quelle surveillance est obligatoire lors d'un traitement par Clozapine??,,,,,,NFS
01b79c4be150edcb83c8e22d7d8fef825140dfb3a777d193f50eb237306d8301,"Parmi les propositions suivantes, laquelle est vraie ? Mr B. présente un taux de LDL-cholestérol de 5.1 mmol/L et un taux de HDL- cholestérol de 1,6 mmol/L. Il a 55 ans ; sa tension artérielle est de 130/80 mmHg et il a présenté un tabagisme de 30 PA, sevré il y a un an environ. Il est diabétique de type 2 mais ne présente pas de signe de maladie vasculaire périphérique ; sa Clairance à la Créatinine est de 75 mL/min, sa microalbuminurie est de 25 mg/24h et sa protéinurie de 200 mg/24h.",Parmi les propositions suivantes laquelle est vraie ? Mr B : mr B présente 3 facteurs de risque cardio-vasculaires.. |,Mr B présente 3 facteurs de risque cardio-vasculaires.,,,,
0c68400cd26fb3e69150128d25102ff55b4bbfa507b308c40ac3c7c8e69a9a40,"Concernant l'intoxication au méthanol, quelle est la proposition fausse ?",,,,,,"Il existe un traitement antidotique, bloquant l'oxydation du méthanol par compétition au niveau de l'aldéhyde déshydrogénase."
bf18fdb293e945f41b01a429b2ec79e79f0bc2bc0e6795e1685a16642eafa328,"Concernant la chromatographie, quelle est la réponse fausse ?",,,Le temps mort est le temps entre l'injection et l'instant correspondant sur le chromatogramme au maximum du pic du premier composant détecté.,,,
68d143d8a8941fd9f6f41cad365b95497d7fe057301a99458e609014f5de1523,"Un allongement du TCA, sans allongement du temps de Quick, peut être lié à :","Un allongement du TCA, sans allongement du temps de Quick, peut être lié à une hémophilie B.. Un allongement du TCA, sans allongement du temps de Quick, peut être lié à la présence d'un anticoagulant circulant.. Un allongement du TCA, sans allongement du temps de Quick, peut être lié à un déficit en facteur XII..",Une hémophilie B.,,,La présence d'un anticoagulant circulant.,Un déficit en facteur XII.
7e5f977e2d57af70555bf3ce64dfb1fec88ba7f19a57781795bba6a28c83f3f6,"Pierre a un albinisme oculaire, son frère et un oncle maternel sont atteints. Le mode de transmission est récessif, lié à l'X. Quel est le risque que ses enfants soient atteints de la même affection ?",,,,,,zéro
b600204240cd0495e5d62a91bd647c1019319e503248696f7aca49b8a40014fb,"Parmi les propositions suivantes, laquelle est exacte ? La surveillance de la santé de la population résidant en France constitue l'une des missions de :",,,,,L'Institut de Veille Sanitaire (InVS),
2670939b15950b23ef28b0f27c431d9cd01e25b2ce793de1684534078d347f58,"Parmi les propositions suivantes concernant le virus de l'immunodéficience humaine de type 1 (VIH-1), laquelle est exacte ?",,,,,,Il est à l'origine d'éruption maculo-papuleuse
0a239242c4d3281480aef939eb0248f092f4b5dda3fa59b01298742311ba17af,"Parmi ces propositions concernant la capécitabine, laquelle est fausse ?",,,Son métabolisme met en jeu la thymidine synthase,,,
3357ce231bad4bbb137714d5cb3a90ec6a8253840c845472abc422d0f479f93b,"Parmi les propositions suivantes concernant les glucocorticoïdes, indiquer celle qui est fausse.",concernant les glucocorticoïdes ils ont un effet hypoglycémiant. |,,,,,Ils ont un effet hypoglycémiant
ed422c56e54eb13714bb11dcd06d19a4dbec21bca8deb27a8fbd83ee3af7e8bf,"Parmi les propositions suivantes concernant l'endocardite bactérienne, quelle est celle qui est exacte :",,Cette infection résulte de la colonisation de l'endocarde par des bactéries,Elle peut être consécutive à une extraction dentaire,Une valvulopathie pré-existante est un facteur favorisant,,Les hémocultures permettent le diagnostic
2402fc9800c3175f05d7976708a4d9b8819085399fcc0f129cc095440cf64efe,"Parmi les réponses suivantes concernant la thérapeutique de l’angor, quelle est celle qui est inexacte ?",,,,,Elle est uniquement médicamenteuse,
27b8ba7377c7c684f3528185199cf9b46815a40cabed407e4644510b10b01357,"Parmi les réponses suivantes concernant l’angor, quelles sont celles qui sont exactes ?",,Le traitement de choix d’une crise est un dérivé nitré,Le traitement de fond de choix est un dérivé nitré,On peut associer un dérivé nitré avec un bêta bloquant,On utilise aussi les inhibiteurs calciques dans le traitement de fond,
7739d4e96de9ad6d179fb04908d783903bffd97443f49e714fa8447ffbc3adb0,"Lors d’une cholestase,","Lors d’une cholestase, le taux de gamma GT augmente. Lors d’une cholestase, des troubles dans l’équilibre du traitement anti-vitamine K sont possibles.",,Le taux de gamma GT augmente,,Des troubles dans l’équilibre du traitement anti-vitamine K sont possibles,
7ac8f0e670dc6163ebffb46abc43c7e42ed4ff4da50580aa5187e6d4f2066a78,"La cirrhose,","La cirrhose, entraîne une hypertension portale. La cirrhose, est une désorganisation de l’architecture lobulaire du foie. La cirrhose, peut augmenter le taux d’ammoniémie.",,,Entraîne une hypertension portale,Est une désorganisation de l’architecture lobulaire du foie,Peut augmenter le taux d’ammoniémie
f7aa0b70b1f52f6b3155f88c2f5e0a1394cbb1168241de04b20dc44f7d27345b,"Parmi les réponses suivantes concernant le traitement des hypercalcémies, quelles sont les réponses exactes ?",,C’est une urgence,Le risque principal est l’arret cardiaque,Il met en jeu une réhydratation,Il met en jeu des corticoides,
6692db04413e581489e87c92bf80d20cb63f8983ab837b846615f36f49327bfc,"Concernant le vibrio cholerae, quelles sont les réponses inexactes ? :",c’est un aérobie strict. il appartient aux entérobactéries.,,C’est un aérobie strict,Il appartient aux entérobactéries,,
086501ebd03333c6c6cfd067c36d624d7d76d778d76121706fc375261d19d725,"Parmi les affirmations suivantes concernant le syndrome hémorragique dans l’hémophilie, quelles sont celles qui sont exactes ? :",,Il est spontané,On note la présence d’hémarthroses,On note la présence d’hématomes,On note la présence de gingivorragies,
5ae2b38806581b1aab07fc992c02dfa53c65402f9aafb8c765623f245f802290,"Parmi les réponses suivantes concernant l’anémie due à une intoxication au plomb, quelles sont les réponses exactes ?",,Elle est tardive,,Elle est macrocytaire,,
fe95a9152d077c9b381ce9e6a568e25c05110751210f95c4a2b4cc9be8acbd2e,"Parmi les réponses suivantes, quelles sont celles qui sont évocatrices d’une phase d’accélération dans la leucémie myéloïde chronique ?",,Altération de l’état général,Douleurs osseuses,Splénomégalie,Anémie,
0ca32eae80b5265ba06b1972215c3a6ce47ee267e2d4d3cbb1983c5c0896bc03,"Par mi les réponses suivantes, quelles sont les principales complications de la maladie de Vaquez à long terme ?",,,,La myélofibrose,La transformation en leucémie aigue,
3453db9aeaac0318e04e45b2cfdea062716eaaccdd8ca550a51ab3149248e2b2,"En C.P.G., la dérivation :",", la dérivation peut permettre de rendre des produits thermostables. , la dérivation peut servir à diminuer la polarité des composés à forte polarité. , la dérivation peut rendre détectables des composés qui ne l'étaient pas. , la dérivation repose essentiellement sur des réactions de silylation.",Peut permettre de rendre des produits thermostables,Peut servir à diminuer la polarité des composés à forte polarité,,Peut rendre détectables des composés qui ne l'étaient pas,Repose essentiellement sur des réactions de silylation
90c9a07cf740b759f52e2d7b1b38ff9861227f45e6a56a309bcc5506e06da6ca,Aspergillus fumigatus,"Aspergillus fumigatus pousse en 48 à 72h. Aspergillus fumigatus est un champignon ubiquitaire. Aspergillus fumigatus donne, sur un milieu de Sabouraud, des colonies vertes et poudreuses.",,Pousse en 48 à 72h,Est un champignon ubiquitaire,,"Donne, sur un milieu de Sabouraud, des colonies vertes et poudreuses"
b074865abf8a595e8622660d500ddd11dad865dd3be58106e7b371d5b19683b8,Cryptococcus neoformans,Cryptococcus neoformans peut pénétrer par voie cutanée. Cryptococcus neoformans est encapsulé. Cryptococcus neoformans est retrouvé dans le LBA et les hémocultures. Cryptococcus neoformans la recherche d’anticorps ne fait pas partie du bilan diagnostic. Cryptococcus neoformans est une levure opportuniste présente dans les fientes de pigeon.,Peut pénétrer par voie cutanée,Est encapsulé,Est retrouvé dans le LBA et les hémocultures,La recherche d’anticorps ne fait pas partie du bilan diagnostic,Est une levure opportuniste présente dans les fientes de pigeon
8bbfafee7b7fe2d951b554fedf178416c645fc5b9f566cd78142ee4a59b23e8a,"Parmi les facteurs de la coagulation suivants, quels sont ceux dont la synthèse dépend de la vitamine K ?",,FII,,FIX,FVII,Protéine C
62960ee2a18201fefb96ffd07b2643a44c6a5bb8c30846d7d7c5fb7c070b1622,"À propos de Toxoplasma gondii, quel est le mode de contamination le plus fréquent en Europe ?",,Ingestion de viande mal cuite,,,,
72115c18c1b7a59a3ab1379b9cf5d78929c5ec2d1554c928c2cbc54a5b791fb5,Le traitement de première intention d'une colite pseudo-membraneuse à Clostridium difficile :,Le traitement de première intention d'une colite pseudo-membraneuse à Clostridium difficile est du métronidazole.,,,Est du métronidazole,,
8551e0cd45ba95f651ab629fc3db7bc5cfb82a7fa9b1b4a66dfe239f45221e98,Quel antibiotique parmi les suivants n'est pas une céphalosporine de troisième génération :?,,,,Cefazoline,,
b004551d6ee009a3ea4aea02c97bd01f821914c726e78b54834d179d5406861a,Le méningocoque est transmissible d'un sujet à l'autre par :,Le méningocoque est transmissible d'un sujet à l'autre par les sécrétions rhino-pharyngées.,,,les sécrétions rhino-pharyngées,,
6a0a5b7d76742bfa5c2dda56ad76a2cdef081e604fa77c5558a12f3381ce297a,Quelles sont les affirmations exactes à propos de la maladie de Willebrand :?,,,,,,Le type 2B peut être associé à une thrombopénie.
54c8ad68b15b63294bee85471d47e1291fc61a7b320deebf41e5c76fc0a73f08,L'association aspirine-prasugrel est poursuivie pendant un an chez un patient ayant présenté un infarctus. Le patient doit être opéré en urgence pour une appendicite. Quelle est l'attitude à adopter ?,,,,,,Le prasugrel doit être arrêté alors que l'aspirine est poursuivie puis après l'intervention le prasugrel est repris
683df99f038ddad07ff9dfb091702721aad43aff4f5c05f6ad66562b4fedd7ba,"Parmi les propositions suivantes concernant la transfusion sanguine, la(es)quelle est inexacte ?",,,Recherche d'agglutinine irrégulière (RAI) de moins de 48h avant toute transfusion.,,Vérification du groupe RH du patient et du CGR à transfuser lors d'un contrôle ultime,
c1825197c069245712239da203d82f042b1c7f4bf96ebefae0d6e2c6b579c786,"Parmi les propositions suivantes, laquelle (lesquelles) est exacte ? Concernant Schistosoma mansoni :",,,Son hôte intermédiaire est un mollusque gastéropode : la planorbe.,,,Le traitement consiste en une prise unique de praziquantel (BILTRICIDE).
1aed28ec8f60bc961671c552fddef7427e742517832645817a4eb223238a7590,"Parmi les propositions suivantes, laquelle (lesquelles) est exacte ? Concernant la maladie de Willebrand :",,,,"L'allongement du TCA est variable, et est fonction du déficit en facteur VIII engendré.",Le test du mélange correcteur est normal dans cette pathologie.,
dde4b3e19cd61991a44121b658f4a670e5b29d822ec2cf3386269600a6757d28,Quelle est la durée nécessaire pour que l'activité d'une source de fluor 18 dont la période est de 110 minutes soit égale à 1/500ème de l'activité initiale ??,,,986 min,,,
79f9800dd156077e9bdb33cb3b4c9c8157a6213a44ae5f9a4f286d1935ddc452,"Parmi les propositions suivantes, indiquer le principal agent responsable de la sécrétion acide gastrique lors de la phase céphalique de la digestion :",,,,,,L'acétylcholine
11e905bd3d4815d269a995d8d005c795fe9b8ff578a53ab209990a4d5bd2cf05,"Quelle est la valeur du débit de filtration glomérulaire (DFG) exprimée en mL/min/ 1,73 m2 qui définit une insuffisance rénale chronique modérée ??",,,,30 - 59,,
