id,question,answer,answers.a,answers.b,answers.c,answers.d,answers.e
0d7ec25b917547a0040a45c4b08550fed4ad67e67cd0739b60ce3a60162fab44,"Parmi les propositions suivantes concernant les excipients, quel est celui(ceux) qui est habituellement utilisé lors de la fabrication des comprimés nus ?",Lubrifiant est l'excipient habituellement utilisé lors de la fabrication des comprimés nus. Agent de désagrégation est l'excipient habituellement utilisé lors de la fabrication des comprimés nus.,,,Lubrifiant,Agent de désagrégation,
97ea43acff0a15eebf76477b79093a84e735b91c0d669e880e52f674045a3b1f,"Parmi les situations pathologiques citées, indiquer celle qui peut(peuvent) être associée à une hypercalcémie ?",Métastases osseuses peut(peuvent) être associée à une hypercalcémie. Hyperparathyroïdie primitive peut(peuvent) être associée à une hypercalcémie. Surdosage en vitamine D peut(peuvent) être associée à une hypercalcémie.,Métastases osseuses,Hyperparathyroïdie primitive,,Surdosage en vitamine D,
c02cf2b53297c96cbc62b43a3cdbdbd4de5014a993c8a984a3b876d0e60ddb7a,"Parmi les affirmations suivantes, laquelle (lesquelles) est exactes ? Méthodes utilisant la réaction antigène-anticorps",Méthodes utilisant la réaction antigène-anticorps les réactions d’immuno-précipitation sont basées sur la formation d’un complexe immun insoluble. Méthodes utilisant la réaction antigène-anticorps la néphélémétrie correspond à la capacité des complexes antigènes-anticorps à diffuser la lumière. Méthodes utilisant la réaction antigène-anticorps l’immunofixation est utilisée pour typer les immunoglobulines monoclonales.,Les réactions d’immuno-précipitation sont basées sur la formation d’un complexe immun insoluble,La néphélémétrie correspond à la capacité des complexes antigènes-anticorps à diffuser la lumière,L’immunofixation est utilisée pour typer les immunoglobulines monoclonales,,
ba77697a63ae3f2221d0eb31381d47ea2410008d7cd8e835b5a1ddcd4859ab31,"Les médicaments suivants sont susceptibles de provoquer une hypoglycémie, sauf un, lequel ?",Méthylprednisolone n'est pas susceptible de provoquer une hypoglycémie.,,,,Méthylprednisolone,
52feea9baff77901969a168db034100bc120170142a9d0f3588b372d8150410d,"Parmi les médicaments suivants, lequel est contre-indiqué avec les sulfamides hypoglycémiants ?",Miconazole (DAKTARIN®) est contre-indiqué avec les sulfamides hypoglycémiants.,,,,Miconazole (DAKTARIN®),
d234ce084ad2eff1170af490f773a00a79e7244a011de3bb77cd377497a0aff9,"Parmi les propositions suivantes concernant Microsporum canis, quelles sont celles qui sont exactes :","Microsporum canis est responsable d'une teigne tondante sèche. Microsporum canis est responsable d'un herpès circiné. Microsporum canis est responsable d'une fluorescence verte des phanères parasités en lumière de Wood. Microsporum canis présente, en culture, des macroconidies en navette, à paroi épaisse, échinulée et à extrémités pointues.",est responsable d'une teigne tondante sèche,,est responsable d'un herpès circiné,est responsable d'une fluorescence verte des phanères parasités en lumière de Wood,"présente, en culture, des macroconidies en navette, à paroi épaisse, échinulée et à extrémités pointues"
da8cba031e650b9ddfe1b69f756222f74033252c316eb1c03622c9b634b54202,"Parmi les propositions suivantes concernant Microsporum canis, lesquelles sont exactes :",Microsporum canis et responsable d'une zoonose. Microsporum canis est l'agent d'herpes circiné. Microsporum canis provoque des teignes tondantes.,Est responsable d'une zoonose,Est l'agent d'herpes circiné,,,Provoque des teignes tondantes
518860e6a63ac7066e24a060c0675ee34d39af7ac0ef1658bdd55874e10af313,Parmi les propositions suivantes indiquez la ou les anticancéreux appartenant aux intercalants :,Mitoxantrone est un anticancéreux appartenant aux intercalants. Epirubicine est un anticancéreux appartenant aux intercalants.,Mitoxantrone,,,,Epirubicine
df8deb515f2c6b86f976db1d2ade11ed446248dfe40806db8f1ab0ceb16907df,Indiquer la/les proposition exacte concernant Mycobacterium tuberculosis :,Mycobacterium tuberculosis cultive sur milieu de Loewenstein-Jensen. Mycobacterium tuberculosis le LCR présente une formule lymphocytaire en cas de méningite tuberculeuse. La résistance de la Mycobacterium tuberculosis à la rifampicine est une résistance par mutation.,Cette bactérie cultive sur milieu de Loewenstein-Jensen,,Le LCR présente une formule lymphocytaire en cas de méningite tuberculeuse,La résistance à la rifampicine est une résistance par mutation,
60dc05e4d07913a0ceca02d9468a5d3523f5fc2859ced8beb345854122d1fd90,"Parmi les propositions suivantes concernant Mycobacterium tuberculosis, indiquer celle qui est exacte",Mycobacterium tuberculosis est inactivé par l'alcool éthylique à 70°. Dans le cas de Mycobacterium tuberculosis le délai d'apparition des colonies sur milieu spécifique est supérieur à 15 jours. Mycobacterium tuberculosis induit une immunité de type essentiellement cellulaire.,,Il est inactivé par l'alcool éthylique à 70°,,Le délai d'apparition des colonies sur milieu spécifique est supérieur à 15 jours,Il induit une immunité de type essentiellement cellulaire
835c63dea8fdafb6851f407650fe8b9318006f39d7dfe903444dbc8b43606264,"Parmi les propositions suivantes concernant Mycobacterium tuberculosis, quelle est la réponse exacte. Lesquelles ?",Mycobacterium tuberculosis est une bactérie à croissance lente. La souche vaccinale de Mycobacterium tuberculosis est Mycobacterium bovis. Mycobacterium tuberculosis peut être sensible à l'isoniazide.,C'est une bactérie à croissance lente,,La souche vaccinale est Mycobacterium bovis,,Cette bactérie peut être sensible à l'isoniazide
fbe660e213b1b02899a26cfe345e76395bcae118ef9ea0468505675b0ebd408f,Quel est le nom du métabolite réactif et toxique du paracétamol ??,N-acétylparabenzoquinone-imine est le nom du métabolite réactif et toxique du paracétamol.,,,,,N-acétylparabenzoquinone-imine
0ca718ff033bb68503e41c4d30b4f7580cb3f220e000a2e2d8520803ffdb8b06,"Parmi les bactéries suivantes, une seule ne peut généralement pas être responsable d'une méningite aiguë, laquelle?",Neisseria gonorrhoeae est la seule bactérie qui  ne peut généralement pas être responsable d'une méningite aiguë.,Neisseria gonorrhoeae ,,Neisseria gonorrhoeae,,
93e38e873af9b96310d452a58f27cf0270f78163507b10ec81c69fecb5d57c00,"Parmi les caractéristiques suivantes, quelles sont celles qui s'appliquent à Neisseria gonorrhoeae?",Neisseria gonorrhoeae est un coccus à Gram négatif. L'isolement de Neisseria gonorrhoeae nécessite un milieu de culture enrichi en facteurs de croissance.,C'est un coccus à Gram négatif,,,Son isolement nécessite un milieu de culture enrichi en facteurs de croissance,
b73a90adeee86d59fcbbaadd3b570744f56cb6af9b26431fb1c6da0d63b94e43,"Parmi les germes suivants, lesquels peuvent être retrouvés au niveau intracellulaire?",Neisseria gonorrhoeae est un germe qui peut être retrouvé au niveau intracellulaire. Mycobacterium tuberculosis est un germe qui peut être retrouvé au niveau intracellulaire. Chlamydia trachomatis est un germe qui peut être retrouvé au niveau intracellulaire. Listeria monocytogenes Salmonella typhi est un germe qui peut être retrouvé au niveau intracellulaire.,Neisseria gonorrhoeae,Mycobacterium tuberculosis,Chlamydia trachomatis,Listeria monocytogenes,Salmonella typhi
0ae66e74139c41e5f71f75768fb55bf61ac287c21ce9b6595fa77bb67f0a4659,"Parmi les propositions suivantes concernant Neisseria meningitidis, laquelle (lesquelles) est exacte?",Neisseria meningitidis est l'agent de la méningite cérébrospinale. Neisseria meningitidis est un coccus à Gram négatif.,C'est l'agent de la méningite cérébrospinale,C'est un coccus à Gram négatif,,,
1a4f5d9a152ba45e046d2256e6dde03bc4e762a43e84ee24a3ce4db3a925e629,Neisseria meningitidis,Neisseria meningitidis est un diplocoque GN. Neisseria meningitidis peut exister à l’état de portage sain. Neisseria meningitidis est sensible aux variations de températures.,est un diplocoque GN,peut exister à l’état de portage sain,,est sensible aux variations de températures,
4f605d9e53e41fc96f521992546e133a0b64cf301f4e5d85505787906c6283ba,"A l'examen direct d'une ponction lombaire, on retrouve de nombreux polynucléaires neutrophiles (PNN) associés à des diplocoques à GRAM négatif, quel germe peut être soupçonné? :",neisseria meningitidis.,,Neisseria meningitidis,,,
6458b2fa86965c2733536bf94f82ec7a7299662d1533f6ede1153c45ad436a06,Indiquer parmi ces composés hormonaux celui(ceux) qui peut(peuvent) avoir pour indication le traitement des cancers prostatiques :,Oestrogènes ce sont des composés hormonaux qui peuvent avoir pour indication le traitement des cancers prostatiques.  Analogues LH-RH ce sont des composés hormonaux qui peuvent avoir avoir pour indication le traitement des cancers prostatiques.,,Oestrogènes,,Analogues LH-RH,
901601489aafa0dd742081f971b267d5643a625d74c0c45ead011ada91af05a7,"Parmi les pathologies suivantes, quelles sont celles que l'on peut attribuer généralement à Neisseria gonorrhoeae ?",On peut attribuer généralement à Neisseria gonorrhoeae l'Urétrite aiguë. On peut attribuer généralement à Neisseria gonorrhoeae l'Arthrite. On peut attribuer généralement à Neisseria gonorrhoeae la Conjonctivite néonatale.,,,Urétrite aiguë,Arthrite,Conjonctivite néonatale
121756d1c5699004bc36deccda390d551e6da30284a689cb34538d03b331287d,Quelle molécule utilise-t-on pour traiter une amibiase tissulaire ??,On utilise la molécule secnidazole  pour traiter une amibiase tissulaire.,,,,Le secnidazole,
0b72d4c9e69e4493cbce4a73be212aee3e7780e8ea4bfa4d83adfb2ba5da7869,"Laquelle(lesquelles) de ces affirmations est juste ? Par absorption atomique, on peut doser...","Par absorption atomique, on peut doser le Cu. Laquelle(lesquelles) de ces affirmations est juste ? Par absorption atomique on peut doser : le Cu. |Par absorption atomique, on peut doser le Fe. Laquelle(lesquelles) de ces affirmations est juste ? Par absorption atomique on peut doser : le Fe. |Par absorption atomique, on peut doser le Pb. Laquelle(lesquelles) de ces affirmations est juste ? Par absorption atomique on peut doser : le Pb. |",,le Cu,le Fe,,le Pb
bc90b969fdc9049c17b068ddb850e6510066f332538a835749088ab98811c328,"Parmi ces mécanismes d'interactions pharmacocinétiques, citer celui qui, plus que tous les autres, peut être responsable d'un risque accru de saignement sous traitement antivitamine K.",Parmi ces mécanismes d'interactions pharmacocinétiques citer celui qui : diminution du métabolisme hépatique des AVK. |,,,Diminution du métabolisme hépatique des AVK,,
4161dbd6d421a14c1c959fd4c310db4eec42a10dc5ecdd39eb2b4436ab76f586,"Parmi ces médicaments antituberculeux, quel est celui (ceux) qui est éliminé essentiellement au niveau urinaire sous forme inchangée.",Parmi ces médicaments antituberculeux quel est celui (ceux) qui est éliminé essentiellement au niveau urinaire sous forme inchangée : ethambutol. |Parmi ces médicaments antituberculeux quel est celui (ceux) qui est éliminé essentiellement au niveau urinaire sous forme inchangée : streptomycine. |,,,Ethambutol,,Streptomycine
1d079717a9559d7a96f96ad2bfc84de101f87c9a76ff312f98a4046d53bf1456,"Parmi les affirmations suivantes, indiquer la affirmation exacte. En spectroscopie de fluorescence.",Parmi les affirmations suivantes indiquer la affirmation exacte : les molécules fluorescentes présentent le plus souvent des systèmes d'électrons délocalisés. |Parmi les affirmations suivantes indiquer la affirmation exacte : les groupements qui augmentent la délocalisation des électrons augmentent la fluorescence du composé. |Parmi les affirmations suivantes indiquer la affirmation exacte : la rigidité d'une molécule augmente le rendement de fluorescence. |,Les molécules fluorescentes présentent le plus souvent des systèmes d'électrons délocalisés,,Les groupements qui augmentent la délocalisation des électrons augmentent la fluorescence du composé,La rigidité d'une molécule augmente le rendement de fluorescence,
ba7a0ce67f06b1e14e212e7f7f12e6acf6b48f6158028d04ee6f012796f885ce,"Parmi les anti-ulcéreux suivant, quel est celui qui possède, aux concentrations thérapeutiques, des propriétés inhibitrices des cytochromes P450 ?",Parmi les anti-ulcéreux suivants le Cimétidine est celui qui possède des propriétés inhibitrices des cytochromes P450.,,,Cimétidine,,
e961e0ea53c3efbb9a7a9164fe818dc2cbcfa52d043c2c852b71e3d00cc5e254,Caractéristiques pharmacocinétiques de l'imipramine. Quelle est la proposition fausse ?,Parmi les caractéristiques pharmacocinétiques de l'imipramine ne figure pas le fait qu'elle est éliminé essentiellement par le rein sous forme inchangée.,,,Est éliminé essentiellement par le rein sous forme inchangée,,
b5f14aebaef7a9c4d03cbeaecfba4fa445d844bced9f1569a3b0f27a1b086ddf,"Parmi les éléments suivants, quel est celui qui n'entre pas dans l'uréogenèse ?",Parmi les éléments suivants la valiune n'entre pas dans l'uréogenèse.,,,Valine,,
9eb39243214e94bfabe4c957dc1e81d783f28132abe4353d32154124611d3373,"Parmi les enzymes suivantes, une seule n'intervient pas dans la cétogenèse. Laquelle?","Parmi les enzymes suivantes, la pyruvate kinase n'intervient pas dans la cétogenèse.",Pyruvate kinase,,,,
0b89bc7ce67edab68a9865ce60f22b28984dc38088486bb0d2f6c328188f3787,"Parmi les formes solides orales suivantes, indiquer celles qui libèrent le principe actif de manière continue.",Parmi les formes solides orales suivantes indiquer celles qui libèrent le principe actif de manière continue : matrice hydrophile. |Parmi les formes solides orales suivantes indiquer celles qui libèrent le principe actif de manière continue : comprimé pelliculé avec un film insoluble perméable. |Parmi les formes solides orales suivantes indiquer celles qui libèrent le principe actif de manière continue : matrice inerte. |,Matrice hydrophile,Comprimé pelliculé avec un film insoluble perméable,,,Matrice inerte
622de1b42fb6178976f2bc25d87f532ba8e8477bb3994b9b4cd053c58454d953,"Parmi les indicateurs suivants, citez celui qui n'est pas un indicateur démographique.",Parmi les indicateurs suivants citez celui qui n'est pas un indicateur démographique : le taux d'incidence d'une maladie. |,,Le taux d'incidence d'une maladie,,,
ddb140900b2cb9c97586cc018d55e2c934dd69dbe487452c835ca0a6cb423df7,"Parmi ces macrolides, quel est celui qui ne nécessite qu'une prise quotidienne par voie orale",Parmi les macrolides celui qui ne nécessite qu'une prise quotidienne par voie orale est l'Azithromycine.,Azithromycine,,,,
85890c40437a4f7e0da57e65831e4a06fdf8ef08e5d071459fe08961a5d217d1,"Parmi les marqueurs suivants, indiquer celui (ceux) qui reflète(nt) l'activité ostéoblastique.",Parmi les marqueurs suivants indiquer celui (ceux) qui reflète(nt) l'activité ostéoblastique : ostéocalcine (sérique). |Parmi les marqueurs suivants indiquer celui (ceux) qui reflète(nt) l'activité ostéoblastique : phosphatase alcaline osseuse (sérique). |,Ostéocalcine (sérique),,,,Phosphatase alcaline osseuse (sérique)
afa8e84245ec0af4782b97fab7ec4e963fe06965395dc552eb10a6c029679679,"Parmi les mécanismes de l'action antibactérienne des fluoroquinolones, citez celui qui est exact",Parmi les mécanismes de l'action antibactérienne des fluoroquinolones l'Inhibition de la réplication de l'ADN est exact.,,Inhibition de la réplication de l'ADN,,,
25dc50974d1130dfd14e81ce52f9b925bc0150ebf27a7918cada0377db90bc63,"Parmi les neurotransmetteurs ou neuromodulateurs proposés, lequel intervient dans le mécanisme d'action des benzodiazépines?",Parmi les neurotransmetteurs ou neuromodulateurs  le GABA intervient dans le mécanisme d'action des benzodiazépines.,,Le GABA,,,
215595882bffb2110bf839cdffa46f21f99129e051e87f82c5f666276970b52f,Parmi les paramètres de la fonction respiratoire suivants indiquer ceux qui sont augmentés lors d'un effort physique.,Parmi les paramètres de la fonction respiratoire suivants indiquer ceux qui sont augmentés lors d'un effort physique : fréquence ventilatoire. |Parmi les paramètres de la fonction respiratoire suivants indiquer ceux qui sont augmentés lors d'un effort physique : ventilation pulmonaire. |Parmi les paramètres de la fonction respiratoire suivants indiquer ceux qui sont augmentés lors d'un effort physique : le calibre bronchiolaire. |,Fréquence ventilatoire,Ventilation pulmonaire,Le calibre bronchiolaire,,
86d24da4b58426a5041c72a6f7dd5bedb89f4730c1b686e6ddeef512009087ef,"Parmi les paramètres suivants, citer celui qui constitue un marqueur de l'ostéogénèse :",Parmi les paramètres suivants l'Ostéocalcineconstitue un marqueur de l'ostéogénèse.,,,Ostéocalcine,,
3e2ab157314563e816542a4022ebe32ee65d12299af6e2cbcf6ea7e5bbc5e7ff,"Parmi les propositions concernant la lithiase biliaire, une seule est fausse. Laquelle?","Parmi les propositions concernant la lithiase biliaire, la proposition fausse est : elle évolue vers une cirrhose.",,,,Elle évolue vers une cirrhose,
db0c93fdfc40917bb1710f8a422c1b4caa3d32a240441728cd5bd0c28edd7354,"Parmi les propositions concernant une déshydratation extracellulaire pure, indiquer celle qui est exacte.",Parmi les propositions concernant une déshydratation extracellulaire pure indiquer celle qui est exacte : elle entraîne le déclenchement du système rénine/angiotensine/aldostérone. |Parmi les propositions concernant une déshydratation extracellulaire pure indiquer celle qui est exacte : l'hématocrite est augmenté. |,,,Elle entraîne le déclenchement du système rénine/angiotensine/aldostérone,,L'hématocrite est augmenté
67ec2abc4d26f40e06a518f09220b4bd918eda0dce337967a08710be405c6d62,"Parmi les propositions suivantes à propos de la vancomycine, laquelle est inexacte?","Parmi les propositions suivantes à propos de la vancomycine, la béta-lactammine est inexacte.",C'est une béta-lactammine,,,,
6b420aa8e5f66f65505d7d0d135084b5beb4f007c4935f98e519b2d5776fa181,"Parmi les propositions suivantes concernant l'amibiase, une seule est fausse. Laquelle?","Parmi les propositions suivantes concernant l'amibiase, une seule est fausse : elle est due à Entamoeba dispar.",Elle est due à Entamoeba dispar,,,,
30a1da058f05c8444173a68ee7e66f83fb15e5057033408a4677d38be271aa4c,"Parmi les propositions suivantes concernant la fluorimétrie, une seule proposition est fausse. ",Parmi les propositions suivantes concernant la fluorimétrie la  proposition est fausse. est : la fluorescence est un phénomène dont la durée est de l'ordre de la seconde.,,,,La fluorescence est un phénomène dont la durée est de l'ordre de la seconde,
4be3278352659477d750dc642734cc75acdd3efa9e725958aec4844a443c78e6,"Parmi les propositions suivantes, indiquer celle qui aggrave(nt) une intoxication par la digoxine.",Parmi les propositions suivantes indiquer celle qui aggrave(nt) une intoxication par la digoxine : hypercalcémie. |,,Hypercalcémie,,,
ab22be556edbe161d8a01a7bf1645e77d06bb0ac6b4e4824e82f33f2adef5a9e,"Parmi les propositions suivantes, indiquer celle qui caractérise(nt) l'insuffisance surrénale aiguë.",Parmi les propositions suivantes indiquer celle qui caractérise(nt) l'insuffisance surrénale aiguë : une hyponatrémie. |Parmi les propositions suivantes indiquer celle qui caractérise(nt) l'insuffisance surrénale aiguë : une hyperkaliémie. |Parmi les propositions suivantes indiquer celle qui caractérise(nt) l'insuffisance surrénale aiguë : une hypernatriurie. |,Une hyponatrémie,Une hyperkaliémie,Une hypernatriurie,,
891a3cf6526590e0a7335fa41f54c25f5fc3ea583aee886466d28cfb0b2e0f1b,"Parmi les propositions suivantes, indiquer celle qui est exacte. Un premier couple est composé d'un homme de groupe sanguin A et d'une femme de groupe sanguin B. Un second couple est composé d'un homme de groupe sanguin B et d'une femme de groupe sanguin O.",Parmi les propositions suivantes indiquer celle qui est exacte : le premier couple peut donner naissance à un enfant de groupe A. |Parmi les propositions suivantes indiquer celle qui est exacte : le premier couple peut donner naissance à un enfant de groupe B. |Parmi les propositions suivantes indiquer celle qui est exacte : les deux couples peuvent donner naissance à un enfant de groupe O. |Parmi les propositions suivantes indiquer celle qui est exacte : le second couple peut donner naissance à un enfant de groupe B. |,Le premier couple peut donner naissance à un enfant de groupe A,Le premier couple peut donner naissance à un enfant de groupe B,Les deux couples peuvent donner naissance à un enfant de groupe O,,Le second couple peut donner naissance à un enfant de groupe B
f32c24e6a8a4bda8ccd4e9f680a5e1dedc263686e0bf461985f0a1c2cd3d7eb7,"Parmi les propositions suivantes, indiquer l'affirmation exacte.",Parmi les propositions suivantes indiquer l'affirmation exacte : les apolipoprotéines sont présentes à la surface des lipoprotéines. |,,,,Les apolipoprotéines sont présentes à la surface des lipoprotéines,
feae9dfe4c8465585f91e2563cd29349858fba45480e006b58056d681a161dce,"Parmi les propositions suivantes, laquelle (lesquelles) est exacte ? Mr M est attient d'une maladie autosomique récessive.",Parmi les propositions suivantes laquelle (lesquelles) est exacte ? Mr M est attient d'une maladie autosomique récessive : mr M porte deux allèles identiques.. |Parmi les propositions suivantes laquelle (lesquelles) est exacte ? Mr M est attient d'une maladie autosomique récessive : tous les enfants de Mr M seront conducteurs pour la maladie.. |,,Mr M porte deux allèles identiques.,,Tous les enfants de Mr M seront conducteurs pour la maladie.,
01b79c4be150edcb83c8e22d7d8fef825140dfb3a777d193f50eb237306d8301,"Parmi les propositions suivantes, laquelle est vraie ? Mr B. présente un taux de LDL-cholestérol de 5.1 mmol/L et un taux de HDL- cholestérol de 1,6 mmol/L. Il a 55 ans ; sa tension artérielle est de 130/80 mmHg et il a présenté un tabagisme de 30 PA, sevré il y a un an environ. Il est diabétique de type 2 mais ne présente pas de signe de maladie vasculaire périphérique ; sa Clairance à la Créatinine est de 75 mL/min, sa microalbuminurie est de 25 mg/24h et sa protéinurie de 200 mg/24h.",Parmi les propositions suivantes laquelle est vraie ? Mr B : mr B présente 3 facteurs de risque cardio-vasculaires.. |,Mr B présente 3 facteurs de risque cardio-vasculaires.,,,,
45d8b7a8c54fa7b3850b5c7d82a7a55003674b1a3652af5aec4429291a6ce93b,"Parmi les propositions suivantes, une seule est fausse. Laquelle? L'AMPHOTERICINE B :","Parmi les propositions suivantes, la proposition suivante est fausse :  L'AMPHOTERICINE B agit spécifiquement sur les dermatophytes.",,Agit spécifiquement sur les dermatophytes,,,
35565738f24ddf2df18ad209fe1d88632592b693f00834f44c5b618fc021b045,"Parmi les propositions suivantes, une seule est fausse. Indiquer laquelle? Les enzymes suivantes interviennent dans la digestion des lipides alimentaires:","Parmi les propositions suivantes, la proposition suivante est fausse : Lipoprotéine lipase interviennent dans la digestion des lipides alimentaires. ",,,Lipoprotéine lipase,,
2503a5a653dcc72564371deb059eba7f03e46d69552b9d5f5edf14fd096331f3,"Parmi les propositions suivantes, une seule est fausse, indiquez laquelle. Les sels biliaires :","Parmi les propositions suivantes, la propositition fausse est : Les sels biliaires sont indispensables à l'absorption intestinale de constituants hydrosolubles.",,,,,Sont indispensables à l'absorption intestinale de constituants hydrosolubles
61fdb2bb1b5c9b1f446e4a48b774a8c40820160bc417c691669cc90beb284f73,"Parmi les propositions suivantes, une seule est fausse. Indiquez laquelle? L'haptoglobine plasmatique:","Parmi les propositions suivantes, la seule proposition fausse est : L'haptoglobine plasmatique: augmente dans les insuffisances hépatocellulaires.",,,,,Augmente dans les insuffisances hépatocellulaires
2ce1709bd588a3e758fec59bbf7a3ac0221ab77f2a5b7d81d595b35f2b20cf09,"Parmi les propositions suivantes, une seule est fausse. Laquelle? Une hyperkaliurie est généralement observée au cours:","Parmi les propositions suivantes, une seule est fausse. Une hyperkaliurie est généralement observée au cours: D'une acidose métabolique.",,,,,D'une acidose métabolique
da692b87394fc33b10c72c04f95f6d5648c152dcf650defa6a174a242772b556,"Parmi les propriétés bactériologiques et pharmacocinétiques suivantes, laquelle n'est pas une caractéristique des aminosides?","Parmi les propriétés bactériologiques et pharmacocinétiques suivantes, la forte liaison aux protéines plasmatiques n'est pas une caractéristique des aminosides.",Forte liaison aux protéines plasmatiques,,,,
710fa45fcd6d1566f56b8d2fa884fec023bd14c167cf86787941cf93089f94ba,"Parmi les substances suivantes, une seule ne traverse pas la barrière placentaire. Laquelle?",Parmi les substances suivantes seule l'Héparine ne traverse pas la barrière placentaire.,,,Héparine,,
b1c317085d43d057cdf2158169080aded4d5cf2dbb75164f39918471f4bd1d7a,Parmi les symptômes suivants. lequel (lesquels) est couramment observé en cas d'intoxication aiguë par l'éthylène glycol ?,Parmi les symptômes suivants celui couramment observé en cas d'intoxication aiguë par l'éthylène glycol est l'insuffisance rénale. Parmi les symptômes suivants celui couramment observé en cas d'intoxication aiguë par l'éthylène glycol sont les troubles neurologiques. Parmi les symptômes suivants celui couramment observé en cas d'intoxication aiguë par l'éthylène glycol sont les troubles cardiovasculaires. Parmi les symptômes suivants celui couramment observé en cas d'intoxication aiguë par l'éthylène glycol sont les troubles acido-basiques.,Insuffisance rénale,Troubles neurologiques,Troubles acido-basiques,Troubles cardiovasculaires,
dd39598f83a51258dc16cd37c21496ed298cf66b7245f80217a5fa9891c509ac,"Parmi les techniques voltampérométriques, on trouve:","Parmi les techniques voltampérométriques, on trouve la polarographie.",,La polarographie,,,
77ea8aa552d49922d36529bc31eeecaa00a88a79c49759ff38f4a1d3ecf08a72,"Parmi les antibiotiques suivants, lequel (lesquels) appartien(nen)t à la famille des fluoroquinolones?",Péfloxacine appartient à la famille des fluoroquinolones. Ofloxacine appartient à la famille des fluoroquinolones. Ciprofloxacine appartient à la famille des fluoroquinolones.,,Péfloxacine,Ofloxacine,Ciprofloxacine,
1a66bd6e76c7478b873687cdcfb66ce0fceadf6d275898f78c94dd08f2844bae,"Parmi les propositions suivantes, quelle est celle qui est inexacte : Pendant la grossesse, on observe :","Pendant la grossesse, on observe souvent une leucopénie.",,,,,Souvent une leucopénie
ce68f3f107c760371b5e61c8566980c706bb326d8bdaa6cca561a889f0a2c53b,Que se passe-t-il pendant la systole ventriculaire??,Pendant la systole ventriculaire il se passe la contraction ventriculaire.,,,La contraction ventriculaire,,
37c5295bad5221f4a2a37a7d3fde12666903db5f30ac4e1d2579e7b7fadd7b4b,Peuvent augmenter la vitesse de sédimentation :,Peuvent augmenter la vitesse de sédimentation la grossesse. Peuvent augmenter la vitesse de sédimentation les gammapathies monoclonales. Peuvent augmenter la vitesse de sédimentation les hypercholestérolémies majeures.,La grossesse,Les gammapathies monoclonales,,Les hypercholestérolémies majeures,
c8780c84ff9ad3fcfbe4b4824cd40f2f7901a1233c4045b15d55364fefb97ad3,"Un patient présente le bilan gazeux artériel suivant : pH = 7,04 pCO2 = 22 mm Hg pO2 = 130 mm Hg lactates = 14,7 mmol/L HCO3- = 8,4 mmol/L","pH = 7,04 pCO2 = 22 mm Hg pO2 = 130 mm Hg lactates = 14,7 mmol/L HCO3- = 8,4 mmol/L acidose métabolique avec tentative de compensation.",,,,Acidose métabolique avec tentative de compensation,
d586027a0d955cb1b8a0f3eb63c9c7aeb58f6c0d17b3d6cc3cdb02cb2629724f,"Les résultats suivants : pH = 7,25 ; Sg - A - pCO2 = 58 mmHg ; Sg - A - HCO3 - = 26 mmol/L sont caractéristiques du trouble acidobasique suivant :","pH = 7,25 ; Sg - A - pCO2 = 58 mmHg ; Sg - A - HCO3 - = 26 mmol/L sont caractéristiques du trouble acidobasique suivant acidose respiratoire aiguë non compensée.",,,,,Acidose respiratoire aiguë non compensée
f578b4b0659d5fa5e0a452ff8e32c296b5d252fc6159d4285c524f554fdc432b,"Parmi les substances suivantes, quelles sont celles qui ne peuvent être identifiées par la réaction de Parri ?",Phénothiazines ne peut pas être identifiées par la réaction de Parri. Calcium ne peut pas être identifiées par la réaction de Parri.  Chlorure de sodium ne peut pas être identifiées par la réaction de Parri.  Caféine ne peut pas être identifiées par la réaction de Parri.,Phénothiazines,Calcium,Chlorure de sodium,,Caféine
162ba69c889df6bf2f46d7bc209bca835d54146477c87855b21ca1212ac93be3,"Parmi les méthodes suivantes, quelle est celle qui mesure(nt) une émission de la lumière par les molécules ou les atomes?",Photométrie de flamme est une méthode qui mesure(nt) une émission de la lumière par les molécules ou les atomes. Fluorimétrie est une méthode qui mesure(nt) une émission de la lumière par les molécules ou les atomes.,,Photométrie de flamme,,Fluorimétrie,
ca7f9668d2495a3f0d5362081ca913e92ee5631c322a1425c8cd028406c9c331,"Parmi les propositions suivantes concernant Plasmodium falciparum, lesquelles sont exactes ?",Plasmodium falciparum est sensible à la quinine. Plasmodium falciparum est responsable d'accès graves.,,,,Il est sensible à la quinine,Il est responsable d'accès graves
5f1c1bdffc8880648d87c9cc279f3a2976ed1ca6bbbd40e6fc397cf31433f15d,"Une seule de ces propositions est fausse, laquelle ? Plasmodium falciparum peut être responsable :",Plasmodium falciparum peut être responsable d'une néphrite quartane.,,,,d'une néphrite quartane,
54adf03d5bc7f4ba6a63d771273d5793110cb07ab668cc855b1b733c0d34dfd9,"Parmi les infections opportunistes suivantes, laquelle(lesquelles) est caractéristique du SIDA ?",Pneumocystose est une infection opportuniste caractéristique du SIDA. Toxoplasmose cérébrale est une infection opportuniste caractéristique du SIDA. Cryptococcose Infections à mycobactéries atypiques est une infection opportuniste caractéristique du SIDA. Infections à mycobactéries atypiques est une infection opportuniste caractéristique du SIDA. ,Pneumocystose,,Toxoplasmose cérébrale,Cryptococcose,Infections à mycobactéries atypiques
